date,price
2021-06-21 02:00:00,12.72370537945964407936539127390438
2021-06-22 02:00:00,11.46662877791746218794662412551946
2021-06-23 02:00:00,12.87227398017164639840001604783156
2021-06-25 02:00:00,12.6549957088202369624310371053048
2021-06-26 02:00:00,14.62461398042499822909408927599567
2021-06-27 02:00:00,13.48316167727382721320951803062299
2021-06-28 02:00:00,12.05500947138688057929902247815834
2021-06-29 02:00:00,11.88345263820791006133158955156134
2021-07-09 02:00:00,11.88922970284872879590600655802477
2021-07-10 02:00:00,11.91274246189812531066930125177588
2021-07-11 02:00:00,11.66267432682470632731947263415818
2021-07-12 02:00:00,11.90610788550778003017732687559001
2021-07-13 02:00:00,8.982660933731185582237868703719753
2021-07-14 02:00:00,8.980462059243021727805192211832423
2021-07-15 02:00:00,8.978095779292684423332453746250375
2021-07-16 02:00:00,8.978095779292684423332453746250375
2021-07-20 02:00:00,7.556947286422142406377132405553649
2021-07-21 02:00:00,6.76419879222101780041638147241435
2021-07-22 02:00:00,7.402423526700846011822144307665878
2021-07-23 02:00:00,7.169325464181118993043116156876212
2021-07-24 02:00:00,6.983730846638094455441010908976861
2021-07-25 02:00:00,7.469108296742970701381922657984742
2021-07-26 02:00:00,8.031205353002164464347751463177764
2021-07-27 02:00:00,7.240931598948426585761332047084327
2021-07-28 02:00:00,7.627182384755717133958389363779747
2021-07-29 02:00:00,7.789226017643408363733069331530046
2021-07-30 02:00:00,8.99213312151079481046214410270915
2021-07-31 02:00:00,7.991125412039993539984282467019596
2021-08-01 02:00:00,8.076839374689782991881070454102867
2021-08-02 02:00:00,8.450795171826773581960675075090359
2021-08-03 02:00:00,7.163712344848060928611657940249054
2021-08-04 02:00:00,6.853054443905771036266219861087407
2021-08-05 02:00:00,6.799668966368647738875818178273958
2021-08-06 02:00:00,9.372560855893089241584763053093836
2021-08-07 02:00:00,7.824766315917525990216245244885913
2021-08-08 02:00:00,7.707949801754393371146477423066269
2021-08-09 02:00:00,7.781688884533274139322968775911558
2021-08-10 02:00:00,8.328446623194797450509349948237651
2021-08-11 02:00:00,7.642536931367346308322270431578323
2021-08-12 02:00:00,7.313886052711920387171535118446166
2021-08-13 02:00:00,6.764194416154381971069954345854431
2021-08-14 02:00:00,6.454256498284175657807604489233419
2021-08-15 02:00:00,6.244097777827884903235695756236716
2021-08-16 02:00:00,6.103293673008240967632127299699151
2021-08-17 02:00:00,5.768619494808911511367408161519538
2021-08-18 02:00:00,5.286011260728524260341489426776368
2021-08-19 02:00:00,5.517380984879651854185138282043618
2021-08-20 02:00:00,5.780376225597675676733410485614783
2021-08-21 02:00:00,5.349620265394765809075404760584304
2021-08-22 02:00:00,5.592839471653340314794398068101212
2021-08-23 02:00:00,5.507796987537338074433708583019417
2021-08-24 02:00:00,5.467954554460883907972744212597077
2021-08-25 02:00:00,5.495029209538215150970771876043412
2021-08-26 02:00:00,5.025876122859400099156312835747
2021-08-27 02:00:00,4.40265567025508085060916777925961
2021-08-28 02:00:00,4.280797287253147346489073435602566
2021-08-29 02:00:00,4.551537595615097177509453266952149
2021-08-30 02:00:00,4.138879342131985383371778731109453
2021-08-31 02:00:00,4.01512023435959218480576479985886
2021-09-01 02:00:00,3.79395073318387708291380779765162
2021-09-02 02:00:00,3.513562800566925994800494315113841
2021-09-03 02:00:00,3.520904076843588633532042922120564
2021-09-04 02:00:00,3.065248767491104118278990017338415
2021-09-05 02:00:00,2.93537019286865987464741875622196
2021-09-06 02:00:00,2.58012679299102780469436453179879
2021-09-12 02:00:00,2.58012679299102780469436453179879
2021-11-29 01:00:00,7.579485415572822824318860542727675
2021-12-02 01:00:00,7.273666406687664887507215673460316
2021-12-03 01:00:00,6.295506630022753813353567667547774
2021-12-12 01:00:00,6.489063190146955484171445978868647
2021-12-13 01:00:00,6.167272194876191104160034648718369
2021-12-14 01:00:00,5.189458200721581624749611254222114
2021-12-15 01:00:00,4.620040040607874792882679692778549
2021-12-16 01:00:00,4.390281889190609715482914871793865
2021-12-17 01:00:00,5.011857593514643170173024019994725
2021-12-18 01:00:00,4.481484004868593391825296914432329
2021-12-19 01:00:00,4.055819678475655844569900760751154
2021-12-20 01:00:00,3.700967799207049508429200326536412
2021-12-21 01:00:00,3.329957652641033523426093620495796
2022-01-02 01:00:00,3.368720518608881298021241554664155
2022-01-07 01:00:00,4.439694141204504896285562097791362
2022-01-08 01:00:00,3.909400848217910874301870265801215
2022-01-10 01:00:00,4.209659726718755972080247144778864
2022-01-11 01:00:00,4.45273368145478057967676101276003
2022-01-12 01:00:00,4.330232379913699064070123259763743
2022-01-14 01:00:00,4.246001173166410330029576988322724
2022-01-15 01:00:00,4.024950111286126807670178062308608
2022-01-17 01:00:00,4.628501318747964137804240754093885
2022-01-18 01:00:00,4.947959735024830795129413523199198
2022-01-19 01:00:00,4.82933201639652263280875065074175
2022-01-20 01:00:00,4.459771351081653985193478172793166
2022-01-21 01:00:00,5.048962902927013813246939322481529
2022-01-22 01:00:00,5.760978861057832147057907793924115
2022-01-23 01:00:00,5.271968341395655073717008507550222
2022-01-24 01:00:00,5.589413810592209571927667824306128
2022-01-25 01:00:00,5.078603043803070104276638067854904
2022-01-27 01:00:00,5.470407631085424280813667063218973
2022-01-28 01:00:00,5.52876501156310265702708781731172
2022-01-29 01:00:00,5.616901253969466562211179866337404
2022-01-30 01:00:00,5.376653701658792633427387794443309
2022-01-31 01:00:00,5.610899182767614566901313736916866
2022-02-01 01:00:00,5.555042590165197353229226837577397
2022-02-02 01:00:00,5.438767046528732649901042961667209
